"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","28/689","194/10644",0.144329896907216,2.22967695599479,4.54731211568669,5.05598496694519e-05,0.000794511923377102,0.000585429838277864,"12765/227288/14825/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/22376/20297/18036/14679/12675/320207/20311/14695/216869/19354/271849/18033/18751",28
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","31/689","226/10644",0.13716814159292,2.11903875052982,4.47330158272436,5.52368828713695e-05,0.000821835397512531,0.000605562924482917,"12575/16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18627/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",31
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","22/689","136/10644",0.161764705882353,2.49901818492274,4.62846872364022,5.72794367963279e-05,0.000821835397512531,0.000605562924482917,"16193/54483/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",22
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","30/689","220/10644",0.136363636363636,2.10661037076131,4.36324786506935,8.09544456492421e-05,0.00111312362767708,0.000820196357235742,"14825/16193/101613/59027/54483/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",30
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","17/689","94/10644",0.180851063829787,2.79387332859834,4.59568739418711,9.63582828772135e-05,0.00127192933397922,0.000937211088195213,"12575/17873/17869/19225/13197/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",17
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","30/689","224/10644",0.133928571428571,2.06899232842629,4.25388503035121,0.000112854274283983,0.00143238117360439,0.00105543875949797,"12575/14825/15894/17869/16193/19225/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",30
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","21/689","133/10644",0.157894736842105,2.43923306088152,4.39395838072513,0.000119929665297092,0.00146580702029779,0.00108006833074574,"12575/17873/16193/20393/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/12675/16000/29857/18534/58231/216439/23882",21
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","24/689","163/10644",0.147239263803681,2.27462224082203,4.3141470457638,0.000125023728182782,0.00147349393929707,0.00108573237632416,"19225/20393/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/18263/12323/15251/29857/56696",24
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","25/689","174/10644",0.14367816091954,2.21960862819679,4.26719786736703,0.000135774213057274,0.00154501690720346,0.00113843351057097,"15894/16193/12702/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",25
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/689","48/10644",0.229166666666667,3.54027576197388,4.64035832921275,0.000191849821499121,0.00211034803649033,0.00155499329004551,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
